OD,293.24368,155.07907,0.0,1.0,1.0
OD,85.69127,135.06592,0.0,1.0,1.0
OD,-154.43797,-14.3029785,0.0,1.0,1.0
OD,-194.8898,76.37733,0.0,1.0,1.0
OD,-160.11115,-130.95851,0.0,1.0,1.0
OD,-119.56323,115.376564,0.0,1.0,1.0
OD,109.20186,-68.9429,0.0,1.0,1.0
OD,254.97888,-56.924683,0.0,1.0,1.0
OD,77.34137,15.991898,0.0,1.0,1.0
OD,148.37756,27.493988,0.0,1.0,1.0
OD,148.67526,48.129837,0.0,1.0,1.0
OD,74.86597,42.611176,0.0,1.0,1.0
